name,party,vote_column,poll_id,y
Tobias Lindner,BÜNDNIS 90/DIE GRÜNEN,v030,4649,1
Ulle Schauws,BÜNDNIS 90/DIE GRÜNEN,v030,4649,1
Wolfgang Strengmann-Kuhn,BÜNDNIS 90/DIE GRÜNEN,v030,4649,1
Zoe Mayer,BÜNDNIS 90/DIE GRÜNEN,v030,4649,1
Albert Rupprecht,CDU/CSU,v030,4649,1
Albert Stegemann,CDU/CSU,v030,4649,1
Alexander Dobrindt,CDU/CSU,v030,4649,1
Alexander Engelhard,CDU/CSU,v030,4649,1
Alexander Hoffmann,CDU/CSU,v030,4649,1
Alexander Radwan,CDU/CSU,v030,4649,1
Alexander Throm,CDU/CSU,v030,4649,1
Alois Rainer,CDU/CSU,v030,4649,1
Andreas Jung,CDU/CSU,v030,4649,1
Andreas Lenz,CDU/CSU,v030,4649,1
Andreas Scheuer,CDU/CSU,v030,4649,1
André Berghegger,CDU/CSU,v030,4649,1
Anja Karliczek,CDU/CSU,v030,4649,1
Anja Weisgerber,CDU/CSU,v030,4649,1
Anne König,CDU/CSU,v030,4649,1
Annette Widmann-Mauz,CDU/CSU,v030,4649,1
Ansgar Heveling,CDU/CSU,v030,4649,1
Antje Tillmann,CDU/CSU,v030,4649,1
Armin Laschet,CDU/CSU,v030,4649,1
Armin Schwarz,CDU/CSU,v030,4649,1
Artur Auernhammer,CDU/CSU,v030,4649,1
Astrid Damerow,CDU/CSU,v030,4649,1
Astrid Timmermann-Fechter,CDU/CSU,v030,4649,1
Axel Knoerig,CDU/CSU,v030,4649,1
Axel Müller,CDU/CSU,v030,4649,1
Bernhard Loos,CDU/CSU,v030,4649,1
Björn Simon,CDU/CSU,v030,4649,1
Carsten Brodesser,CDU/CSU,v030,4649,1
Carsten Körber,CDU/CSU,v030,4649,1
Carsten Linnemann,CDU/CSU,v030,4649,1
Carsten Müller,CDU/CSU,v030,4649,1
Christian Haase,CDU/CSU,v030,4649,1
Christian von Stetten,CDU/CSU,v030,4649,1
Christiane Schenderlein,CDU/CSU,v030,4649,1
Christina Stumpp,CDU/CSU,v030,4649,1
Christoph Ploß,CDU/CSU,v030,4649,1
Christoph de Vries,CDU/CSU,v030,4649,1
Daniela Ludwig,CDU/CSU,v030,4649,1
Detlef Seif,CDU/CSU,v030,4649,1
Diana Stöcker,CDU/CSU,v030,4649,1
Dieter Stier,CDU/CSU,v030,4649,1
Dietrich Monstadt,CDU/CSU,v030,4649,1
Dorothee Bär,CDU/CSU,v030,4649,1
Emmi Zeulner,CDU/CSU,v030,4649,1
Enak Ferlemann,CDU/CSU,v030,4649,1
Erich Irlstorfer,CDU/CSU,v030,4649,1
Erwin Rüddel,CDU/CSU,v030,4649,1
Fabian Gramling,CDU/CSU,v030,4649,1
Felix Schreiner,CDU/CSU,v030,4649,1
Florian Hahn,CDU/CSU,v030,4649,1
Florian Müller,CDU/CSU,v030,4649,1
Florian Oßner,CDU/CSU,v030,4649,1
Franziska Hoppermann,CDU/CSU,v030,4649,1
Friedrich Merz,CDU/CSU,v030,4649,1
Fritz Güntzler,CDU/CSU,v030,4649,1
Georg Kippels,CDU/CSU,v030,4649,1
Gitta Connemann,CDU/CSU,v030,4649,1
Gunther Krichbaum,CDU/CSU,v030,4649,1
Günter Krings,CDU/CSU,v030,4649,1
Hans-Peter Friedrich,CDU/CSU,v030,4649,1
Hansjörg Durz,CDU/CSU,v030,4649,1
Helge Braun,CDU/CSU,v030,4649,1
Hendrik Hoppenstedt,CDU/CSU,v030,4649,1
Henning Otte,CDU/CSU,v030,4649,1
Henning Rehbaum,CDU/CSU,v030,4649,1
Hermann Färber,CDU/CSU,v030,4649,1
Hermann Gröhe,CDU/CSU,v030,4649,1
Hermann-Josef Tebroke,CDU/CSU,v030,4649,1
Hubert Hüppe,CDU/CSU,v030,4649,1
Inge Gräßle,CDU/CSU,v030,4649,1
Ingmar Jung,CDU/CSU,v030,4649,1
Jan Metzler,CDU/CSU,v030,4649,1
Jan-Marco Luczak,CDU/CSU,v030,4649,1
Jana Schimke,CDU/CSU,v030,4649,1
Jens Lehmann,CDU/CSU,v030,4649,1
Jens Spahn,CDU/CSU,v030,4649,1
Johann Wadephul,CDU/CSU,v030,4649,1
Johannes Steiniger,CDU/CSU,v030,4649,1
Jonas Geissler,CDU/CSU,v030,4649,1
Josef Oster,CDU/CSU,v030,4649,1
Josef Rief,CDU/CSU,v030,4649,1
Julia Klöckner,CDU/CSU,v030,4649,1
Jürgen Hardt,CDU/CSU,v030,4649,1
Kai Whittaker,CDU/CSU,v030,4649,1
Katja Leikert,CDU/CSU,v030,4649,1
Katrin Staffler,CDU/CSU,v030,4649,1
Kerstin Radomski,CDU/CSU,v030,4649,1
Kerstin Vieregge,CDU/CSU,v030,4649,1
Klaus Mack,CDU/CSU,v030,4649,1
Klaus Wiener,CDU/CSU,v030,4649,1
Klaus-Peter Willsch,CDU/CSU,v030,4649,1
Knut Abraham,CDU/CSU,v030,4649,1
Lars Rohwer,CDU/CSU,v030,4649,1
Manfred Grund,CDU/CSU,v030,4649,1
Marc Biadacz,CDU/CSU,v030,4649,1
Marc Henrichmann,CDU/CSU,v030,4649,1
Marco Wanderwitz,CDU/CSU,v030,4649,1
Mareike Lotte Wulf,CDU/CSU,v030,4649,1
Maria-Lena Weiss,CDU/CSU,v030,4649,1
Mark Helfrich,CDU/CSU,v030,4649,1
Markus Koob,CDU/CSU,v030,4649,1
Markus Reichel,CDU/CSU,v030,4649,1
Markus Uhl,CDU/CSU,v030,4649,1
Marlon Bröhr,CDU/CSU,v030,4649,1
Martin Plum,CDU/CSU,v030,4649,1
Martina Englhardt-Kopf,CDU/CSU,v030,4649,1
Mathias Middelberg,CDU/CSU,v030,4649,1
Matthias Hauer,CDU/CSU,v030,4649,1
Max Straubinger,CDU/CSU,v030,4649,1
Maximilian Mörseburg,CDU/CSU,v030,4649,1
Mechthild Heil,CDU/CSU,v030,4649,1
Mechthilde Wittmann,CDU/CSU,v030,4649,1
Michael Brand,CDU/CSU,v030,4649,1
Michael Breilmann,CDU/CSU,v030,4649,1
Michael Donth,CDU/CSU,v030,4649,1
Michael Grosse-Brömer,CDU/CSU,v030,4649,1
Michael Hennrich,CDU/CSU,v030,4649,1
Michael Kießling,CDU/CSU,v030,4649,1
Michael Meister,CDU/CSU,v030,4649,1
Monika Grütters,CDU/CSU,v030,4649,1
Nadine Schön,CDU/CSU,v030,4649,1
Nicolas Zippelius,CDU/CSU,v030,4649,1
Nina Warken,CDU/CSU,v030,4649,1
Norbert Maria Altenkamp,CDU/CSU,v030,4649,1
Norbert Röttgen,CDU/CSU,v030,4649,1
Oliver Grundmann,CDU/CSU,v030,4649,1
Oliver Vogt,CDU/CSU,v030,4649,1
Ottilie Klein,CDU/CSU,v030,4649,1
Patricia Lips,CDU/CSU,v030,4649,1
Patrick Schnieder,CDU/CSU,v030,4649,1
Paul Lehrieder,CDU/CSU,v030,4649,1
Paul Ziemiak,CDU/CSU,v030,4649,1
Peter Aumer,CDU/CSU,v030,4649,1
Peter Ramsauer,CDU/CSU,v030,4649,1
Petra Nicolaisen,CDU/CSU,v030,4649,1
Philipp Amthor,CDU/CSU,v030,4649,1
Ralph Brinkhaus,CDU/CSU,v030,4649,1
Ralph Edelhäußer,CDU/CSU,v030,4649,1
Reinhard Brandl,CDU/CSU,v030,4649,1
Roderich Kiesewetter,CDU/CSU,v030,4649,1
Sabine Weiss,CDU/CSU,v030,4649,1
Sebastian Brehm,CDU/CSU,v030,4649,1
Sepp Müller,CDU/CSU,v030,4649,1
Serap Güler,CDU/CSU,v030,4649,1
Silke Launert,CDU/CSU,v030,4649,1
Silvia Breher,CDU/CSU,v030,4649,1
Simone Borchardt,CDU/CSU,v030,4649,1
Stefan Heck,CDU/CSU,v030,4649,1
Stefan Müller,CDU/CSU,v030,4649,1
Stefan Nacke,CDU/CSU,v030,4649,1
Stefan Rouenhoff,CDU/CSU,v030,4649,1
Steffen Bilger,CDU/CSU,v030,4649,1
Stephan Albani,CDU/CSU,v030,4649,1
Stephan Mayer,CDU/CSU,v030,4649,1
Stephan Stracke,CDU/CSU,v030,4649,1
Susanne Hierl,CDU/CSU,v030,4649,1
Thomas Bareiß,CDU/CSU,v030,4649,1
Thomas Erndl,CDU/CSU,v030,4649,1
Thomas Gebhart,CDU/CSU,v030,4649,1
Thomas Heilmann,CDU/CSU,v030,4649,1
Thomas Jarzombek,CDU/CSU,v030,4649,1
Thomas Rachel,CDU/CSU,v030,4649,1
Thomas Röwekamp,CDU/CSU,v030,4649,1
Thomas Silberhorn,CDU/CSU,v030,4649,1
Thorsten Frei,CDU/CSU,v030,4649,1
Tilman Kuban,CDU/CSU,v030,4649,1
Tino Sorge,CDU/CSU,v030,4649,1
Tobias Winkler,CDU/CSU,v030,4649,1
Volker Mayer-Lay,CDU/CSU,v030,4649,1
Volker Ullrich,CDU/CSU,v030,4649,1
Volkmar Klein,CDU/CSU,v030,4649,1
Wilfried Oellers,CDU/CSU,v030,4649,1
Wolfgang Schäuble,CDU/CSU,v030,4649,1
Wolfgang Stefinger,CDU/CSU,v030,4649,1
Yannick Bury,CDU/CSU,v030,4649,1
Yvonne Magwas,CDU/CSU,v030,4649,1
Alexander Ulrich,DIE LINKE.,v030,4649,0
Ali Al-Dailami,DIE LINKE.,v030,4649,0
Amira Mohamed Ali,DIE LINKE.,v030,4649,0
Andrej Hunko,DIE LINKE.,v030,4649,0
André Hahn,DIE LINKE.,v030,4649,0
Anke Domscheit-Berg,DIE LINKE.,v030,4649,0
Ates Gürpinar,DIE LINKE.,v030,4649,0
Bernd Riexinger,DIE LINKE.,v030,4649,0
Caren Lay,DIE LINKE.,v030,4649,0
Christian Görke,DIE LINKE.,v030,4649,0
Christian Leye,DIE LINKE.,v030,4649,0
Clara Bünger,DIE LINKE.,v030,4649,0
Cornelia Möhring,DIE LINKE.,v030,4649,0
Dietmar Bartsch,DIE LINKE.,v030,4649,0
Gesine Lötzsch,DIE LINKE.,v030,4649,0
Gregor Gysi,DIE LINKE.,v030,4649,0
Gökay Akbulut,DIE LINKE.,v030,4649,0
Heidi Reichinnek,DIE LINKE.,v030,4649,0
Ina Latendorf,DIE LINKE.,v030,4649,0
Jan Korte,DIE LINKE.,v030,4649,0
Jessica Tatti,DIE LINKE.,v030,4649,0
Klaus Ernst,DIE LINKE.,v030,4649,0
Martina Renner,DIE LINKE.,v030,4649,0
Matthias W. Birkwald,DIE LINKE.,v030,4649,0
Nicole Gohlke,DIE LINKE.,v030,4649,0
Petra Sitte,DIE LINKE.,v030,4649,0
Ralph Lenkert,DIE LINKE.,v030,4649,0
Sevim Dağdelen,DIE LINKE.,v030,4649,0
Susanne Ferschl,DIE LINKE.,v030,4649,0
Sören Pellmann,DIE LINKE.,v030,4649,0
Thomas Lutze,DIE LINKE.,v030,4649,0
Victor Perli,DIE LINKE.,v030,4649,0
Zaklin Nastić,DIE LINKE.,v030,4649,0
Alexander Müller,FDP,v030,4649,1
Andrew Ullmann,FDP,v030,4649,1
Anja Schulz,FDP,v030,4649,1
Ann-Veruschka Jurisch,FDP,v030,4649,1
Benjamin Strasser,FDP,v030,4649,1
Bernd Reuther,FDP,v030,4649,1
Bettina Stark-Watzinger,FDP,v030,4649,1
Bijan Djir-Sarai,FDP,v030,4649,1
Carina Konrad,FDP,v030,4649,1
Carl-Julius Cronenberg,FDP,v030,4649,1
Christian Dürr,FDP,v030,4649,1
Christian Sauter,FDP,v030,4649,1
Christine Aschenberg-Dugnus,FDP,v030,4649,1
Christoph Hoffmann,FDP,v030,4649,1
Christoph Meyer,FDP,v030,4649,1
Claudia Raffelhüschen,FDP,v030,4649,1
Daniel Föst,FDP,v030,4649,1
Daniela Kluckert,FDP,v030,4649,1
Florian Toncar,FDP,v030,4649,1
Frank Müller-Rosentritt,FDP,v030,4649,1
Frank Schäffler,FDP,v030,4649,1
Friedhelm Boginski,FDP,v030,4649,1
Gerald Ullrich,FDP,v030,4649,1
Gero Hocker,FDP,v030,4649,1
Hagen Reinhold,FDP,v030,4649,1
Ingo Bodtke,FDP,v030,4649,1
Jens Beeck,FDP,v030,4649,1
Jens Brandenburg,FDP,v030,4649,1
Jens Teutrine,FDP,v030,4649,1
Johannes Vogel,FDP,v030,4649,1
Judith Skudelny,FDP,v030,4649,1
Jürgen Lenders,FDP,v030,4649,1
Karlheinz Busen,FDP,v030,4649,1
Katja Adler,FDP,v030,4649,1
Knut Gerschau,FDP,v030,4649,1
Konrad Stockmeier,FDP,v030,4649,1
Konstantin Kuhle,FDP,v030,4649,1
Kristine Lütke,FDP,v030,4649,1
Lars Lindemann,FDP,v030,4649,1
Linda Teuteberg,FDP,v030,4649,1
Lukas Köhler,FDP,v030,4649,1
Manfred Todtenhausen,FDP,v030,4649,1
Manuel Höferlin,FDP,v030,4649,1
Marco Buschmann,FDP,v030,4649,1
Marcus Faber,FDP,v030,4649,1
Marie-Agnes Strack-Zimmermann,FDP,v030,4649,1
Mario Brandenburg,FDP,v030,4649,1
Markus Herbrand,FDP,v030,4649,1
Martin Gassner-Herz,FDP,v030,4649,1
Matthias Seestern-Pauly,FDP,v030,4649,1
Max Mordhorst,FDP,v030,4649,1
Maximilian Funke-Kaiser,FDP,v030,4649,1
Michael Kruse,FDP,v030,4649,1
Michael Link,FDP,v030,4649,1
Michael Theurer,FDP,v030,4649,1
Muhanad Al-Halak,FDP,v030,4649,1
Nico Tippelt,FDP,v030,4649,1
Nicole Bauer,FDP,v030,4649,1
Nicole Westig,FDP,v030,4649,1
Olaf in der Beek,FDP,v030,4649,1
Oliver Luksic,FDP,v030,4649,1
Otto Fricke,FDP,v030,4649,1
Pascal Kober,FDP,v030,4649,1
Peter Heidt,FDP,v030,4649,1
Philipp Hartewig,FDP,v030,4649,1
Rainer Semet,FDP,v030,4649,1
Reinhard Houben,FDP,v030,4649,1
Renata Alt,FDP,v030,4649,1
Ria Schröder,FDP,v030,4649,1
Sandra Bubendorfer-Licht,FDP,v030,4649,1
Sandra Weeser,FDP,v030,4649,1
Stephan Seiter,FDP,v030,4649,1
Stephan Thomae,FDP,v030,4649,1
Thomas Hacker,FDP,v030,4649,1
Thomas Sattelberger,FDP,v030,4649,1
Till Mansmann,FDP,v030,4649,1
Torsten Herbst,FDP,v030,4649,1
Ulrich Lechte,FDP,v030,4649,1
Ulrike Harzer,FDP,v030,4649,1
Valentin Abel,FDP,v030,4649,1
Volker Redder,FDP,v030,4649,1
Volker Wissing,FDP,v030,4649,1
Achim Post,SPD,v030,4649,1
Adis Ahmetović,SPD,v030,4649,1
Andreas Larem,SPD,v030,4649,1
Andreas Mehltretter,SPD,v030,4649,1
Andreas Philippi,SPD,v030,4649,1
Andreas Rimkus,SPD,v030,4649,1
Anja Troff-Schaffarzyk,SPD,v030,4649,1
Anke Hennig,SPD,v030,4649,1
Anna Kassautzki,SPD,v030,4649,1
Annika Klose,SPD,v030,4649,1
Ariane Fäscher,SPD,v030,4649,1
Armand Zorn,SPD,v030,4649,1
Axel Echeverria,SPD,v030,4649,1
